date,mean(¡ÆC),prep(mm),humidity(%),whole_price,retail_price
20180506,16.6,22,86.4,39000,27290
20180507,19.2,0,60.3,39000,27290
20180508,17.5,0,50.9,39000,27290
20180509,15.7,0,50.4,39000,26909
20180510,15.4,0,67.4,39000,26909
20180511,16.1,0,59.8,39000,26909
20180512,14.2,32,89.3,39000,26909
20180513,15.8,0.5,82.5,39000,26909
20180514,18.2,0,71.4,39000,27576
20180515,23.2,0,56.4,39000,27576
20180516,22.3,45,93.8,39000,27576
20180517,20.9,83,97,39000,26837
20180518,16.3,6.5,86.8,39000,26837
20180519,17.6,0,47.5,39000,26837
20180520,17,0,32.1,39000,26837
20180521,17.8,0,43.9,39000,26837
20180522,18.1,12.5,75.5,39000,26837
20180523,17.3,6.5,57.1,39000,26837
20180524,18.3,0,47.4,39000,26837
20180525,19.7,0,47.4,39000,26837
20180526,21.8,0,50.1,39000,26837
20180527,20.3,0,47.4,39000,26837
20180528,22.3,0,49.8,39000,26837
20180529,21.4,1,69.3,39000,26837
20180530,20.2,0,69.8,39000,26837
20180531,20.9,0,58.9,39000,26506
20180601,23.8,0,50.4,39000,26506
20180602,23.4,0,44.5,39000,26506
20180603,24,0,39.4,39000,26506
20180604,22.6,0,50.1,39000,24854
20180605,23.7,0,52.5,39000,24854
20180606,23,0,62.9,39000,24854
20180607,22.2,0,69.3,39000,25070
20180608,21.9,0,68,39000,25070
20180609,23.7,0.5,60.6,39000,25070
20180610,21.3,0.5,59.9,39000,25070
20180611,20.2,5,67.3,39000,25070
20180612,21.3,0,65.5,39000,25070
20180613,22,0,64,39000,25070
20180614,21.6,29,74.9,39000,25664
20180615,21.7,16.5,60.8,39000,25558
20180616,22.5,0,56.4,39000,25558
20180617,22.8,0,66.9,39000,25558
20180618,24.8,0,54.9,39000,26837
20180619,22.4,0,61.3,39000,26837
20180620,22.7,0,68.1,39000,26837
20180621,23.7,0,60.1,39000,26837
20180622,25,0,45.1,39000,26837
20180623,24.5,0,50.6,39000,26837
20180624,25.2,0,62.8,39000,26837
20180625,27.1,0,57.1,39000,26837
20180626,22.3,71.5,88.3,39000,26837
20180627,22.3,1,81.9,39000,26837
20180628,23.3,26.5,85.1,39000,26837
20180629,24.7,6.5,78.5,39000,26837
20180630,24.4,14.5,83.8,39000,26837
20180701,21.9,83.5,94.6,39000,26837
20180702,22.6,59.5,95.4,39000,26837
20180703,27.4,0.1,74.4,39000,26837
20180704,27.3,0,69.6,39000,26837
20180705,25.3,0.5,72.8,39000,27313
20180706,23.9,0,57.8,39000,27313
20180707,23.7,0,51.4,39000,27313
20180708,23.3,0,51.5,39000,27313
20180709,20.8,14,82.3,39000,27313
20180710,23.7,16.5,87.8,39000,27313
20180711,26.8,3,82.9,39000,27313
20180712,26.6,1,82.4,39000,27313
20180713,27.3,0,74.8,39000,27313
20180714,27.9,0,69.6,39000,27313
20180715,28.3,0,69.6,39000,27313
20180716,28.7,0,64.3,39000,27313
20180717,28.1,0,66.5,39000,27313
20180718,28.2,0,64.8,39000,27313
20180719,28.7,0,64.1,39000,26922
20180720,29.5,0,62.6,39000,26922
20180721,30.6,0,53.6,39000,26922
20180722,31.8,0,49.6,39000,26922
20180723,31.7,0,53.8,39000,27313
20180724,31.4,0,59.5,39000,27313
20180725,30.1,0,66.3,39000,27313
20180726,30.1,0,68.8,39000,26922
20180727,30.9,0,69.3,39000,26922
20180728,29.5,7.5,77.1,39000,26922
20180729,31.3,0,52.4,39000,26922
20180730,31.7,0,50.9,39000,26922
20180731,32.6,0,50.5,39000,26922
20180801,33.6,0,55.5,39000,26922
20180802,33.7,0,54.4,39000,26076
20180803,33.1,0,55.3,39000,26076
20180804,31.1,0,60.6,39000,26076
20180805,30,2,71.8,39000,26076
20180806,30.5,6.5,71.6,39000,26076
20180807,30.5,0,63.4,39000,25744
20180808,31,0,64.8,39000,26361
20180809,28.8,2,76.3,39000,26361
20180810,30.7,0,60.9,39000,26361
20180811,31,0,55.8,39000,26361
20180812,30.6,5,61.3,39000,26361
20180813,30.5,1,68.6,39000,26361
20180814,31.7,0,58.3,39000,26361
20180815,31.7,1,59.5,39000,26361
20180816,29.9,0,51,39000,26551
20180817,27.2,0,39.8,39000,27643
20180818,26.7,0,44.6,39000,27643
20180819,28.2,0,50.6,39000,27643
20180820,29.1,0,55.6,30000,28633
20180821,26.6,5,71.4,30000,28633
20180822,30.7,0,54.1,30000,28633
20180823,29.4,3,59.1,30000,30957
20180824,24.4,7.5,86.3,30000,30957
20180825,25.2,0,68,30000,30957
20180826,23.2,2,70,30000,30957
20180827,22.7,19.5,91,35000,30957
20180828,23.7,96.5,92.4,37000,26600
20180829,25.2,42,86,37000,26600
20180830,25.3,9.5,80.9,37000,26600
20180831,25.6,0.1,67.4,37000,26600
20180901,25.5,0,59.4,37000,26600
20180902,25.1,0,55.8,37000,26600
20180903,23.3,34.5,85.3,37000,26600
20180904,23.2,0,69.4,50000,33083
20180905,24,0,63.5,50000,33047
20180906,24.1,1,69.9,50000,33047
20180907,22,0.5,54.6,40000,32500
20180908,21.7,0,48.8,40000,32500
20180909,22.2,0,49,50000,32500
20180910,22.9,0,49.5,50000,32500
20180911,21.6,0,48.1,50000,32500
20180912,22.8,0,52,50000,32500
20180913,23.5,0,63.5,40000,32500
20180914,23.5,0.5,66.9,60000,32500
20180915,23.3,0.2,76,60000,32500
20180916,22.2,2,83.6,60000,32500
20180917,22.3,0.1,64.3,60000,32500
20180918,22,0,59.8,50000,32500
20180919,22.1,0.2,59.1,55000,31800
20180920,19,5,82.4,55000,31800
20180921,19.4,18,85.8,50000,31800
20180922,20.8,6.5,62.3,50000,31800
20180923,19.4,0,52.9,50000,31800
20180924,17.6,0,48.3,50000,31800
20180925,17.8,0,48,50000,31800
20180926,19.4,0,47.9,50000,33200
20180927,18.9,0,47.6,45000,33200
20180928,17.5,0,58.1,45000,33200
20180929,20.2,0,55.5,45000,33200
20180930,17.6,0,52.5,45000,33200
20181001,15.4,0,55.1,45000,33200
20181002,15.9,0,61.4,45000,33200
20181003,17.3,0,58,45000,33200
20181004,19.3,0,56.5,35000,32700
20181005,16.9,36.5,84.1,35000,32700
20181006,18,55.5,84,35000,32700
20181007,16.4,0,53.5,35000,32700
20181008,14.8,0,47,40000,33083
20181009,15.3,0,52.5,40000,33083
20181010,12,7,61,35000,33083
20181011,9.7,0,51,35000,32527
20181012,10.9,0,54,40000,32527
20181013,12.5,0,54,40000,32527
20181014,13.2,0,60,40000,32527
20181015,15.2,0,69.9,38000,32527
20181016,14.5,0,55.9,40000,32527
20181017,12.4,0,53.3,45000,32527
20181018,12.7,0,59.5,50000,32600
20181019,13.1,0,54.3,52000,32600
20181020,13.4,0,53.9,52000,32600
20181021,13.4,0,49.5,52000,32600
20181022,14,0,50,52000,32600
20181023,12.2,5,75.1,50000,32167
20181024,12.5,0,66,50000,32167
20181025,13.8,0,55.5,45000,32167
20181026,12.2,11,74.1,45000,32167
20181027,8.7,0,49.6,45000,32167
20181028,8.3,5.5,77.1,45000,32167
20181029,7.2,0,57.3,45000,32167
20181030,6.1,0,51.3,45000,32167
20181031,7.4,0,55.4,45000,32167
20181101,8.4,0,53.4,40000,31843
20181102,10.6,0,54.9,40000,31794
20181103,11.2,0,56,40000,31794
20181104,11.6,0,55,40000,31794
20181105,11.9,0,65.5,45000,31794
20181106,12.2,0,70.5,45000,32557
20181107,12.8,2,79.5,45000,32786
20181108,11.8,64,93.8,45000,33920
20181109,12.1,1,69,45000,33920
20181110,11.9,0,69.1,45000,33920
20181111,8.1,0,67.6,45000,33920
20181112,8.1,0,52.3,45000,33920
20181113,8.8,0,51.6,45000,33920
20181114,9.8,0,55.5,45000,33920
20181115,9.7,0,55.4,48000,33920
20181116,8.8,0,65.1,48000,33920
20181117,4.9,0,50.8,48000,33920
20181118,6.1,0,48.8,48000,33920
20181119,6.5,0,50.4,50000,33920
20181120,6.5,0.2,39.9,50000,33920
20181121,5.8,1,57.1,50000,33920
20181122,2.3,0,35,50000,33920
20181123,1.9,0,29.6,50000,33920
20181124,2.6,10.9,71.1,50000,33920
20181125,4.8,0,77.8,50000,33920
20181126,6.3,0,70.1,50000,33920
20181127,7.1,0,65,50000,33920
20181128,5,0,27.1,50000,33920
20181129,3.5,0,41.4,50000,33743
20181130,2.7,0,46.1,50000,33743
20181201,5.5,0,42.3,50000,33743
20181202,8.2,0,50.1,50000,33743
20181203,11.5,9.5,87.4,50000,33743
20181204,6.7,5,74.9,50000,33743
20181205,0,0,39.5,50000,33743
20181206,2.4,0,50.5,50000,33743
20181207,-7.3,0,37.1,50000,33743
20181208,-8.3,0,37.1,50000,33743
20181209,-7.2,0,27,50000,33743
20181210,-2.5,0,33.3,50000,33743
20181211,0.2,0,44.8,50000,33743
20181212,-1.9,0,39,50000,33743
20181213,-2.2,1.3,57.4,50000,35171
20181214,-4.4,0,44.3,50000,35171
20181215,-2.4,0,46.8,50000,35171
20181216,0,0.3,63.8,50000,35171
20181217,1.6,0.3,60.1,50000,35171
20181218,2.6,0,56.3,50000,35171
20181219,4,0,53.4,50000,35171
20181220,3.4,0,45.5,50000,35690
20181221,5.6,0,40.1,50000,35690
20181222,6.9,0,48.9,50000,35690
20181223,2.4,0,43,50000,35690
20181224,-2.3,0,35.9,55000,35690
20181225,0.6,0,53.4,55000,35690
20181226,-1.5,0,40.8,55000,35690
20181227,-10.1,0,28.3,50000,35690
20181228,-10.5,0,33,55000,35690
20181229,-7.6,0,29,55000,35690
20181230,-6.8,0,35.9,55000,35690
20181231,-5.4,0,39.6,50000,35690
20190101,-5,0,49.5,50000,35690
20190102,-4.9,0,42.8,50000,35690
20190103,-3.5,0,38.8,55000,34739
20190104,-1.1,0,55.5,55000,34739
20190105,-2.8,0,40.3,55000,34739
20190106,-2.8,0,35,55000,34739
20190107,-1.9,0,46.4,55000,34739
20190108,-3.5,0,31,55000,34739
20190109,-4.7,0,28.8,55000,34739
20190110,-0.6,0,48.8,55000,34739
20190111,2.4,0,58.8,55000,34739
20190112,2.8,0,47.6,55000,34739
20190113,1.2,0,54.3,55000,34739
20190114,1.4,0,68.6,55000,34739
20190115,-1.7,0,58.8,55000,34510
20190116,-5.2,0,45.9,55000,34510
20190117,-0.3,0,45.8,55000,37081
20190118,0.6,0,44,55000,37324
20190119,3.6,0,59.8,55000,37324
20190120,-1.4,0,38.5,55000,37324
20190121,-1.2,0,57.8,55000,38039
20190122,1.7,0,62,55000,38039
20190123,2,0,48.9,55000,38039
20190124,0.1,0,34.9,55000,37488
20190125,-1.2,0,27.6,55000,38038
20190126,-2.5,0,30.9,55000,38038
20190127,-0.1,0,52.5,55000,38038
20190128,1.2,0,40.4,55000,38038
20190129,-0.2,0,35.5,50000,37504
20190130,1.8,0,54.6,55000,37747
20190131,-2,0,29,55000,39195
20190201,-2.1,0.3,47.6,55000,39195
20190202,1.4,0,60,55000,39195
20190203,3.3,16,92.9,55000,39195
20190204,-0.6,0,40.4,55000,39195
20190205,2.8,0,37.1,55000,39195
20190206,5.1,0,54.9,55000,39195
20190207,-2.1,0.5,45.5,55000,40070
20190208,-6.1,0,31.5,50000,39633
20190209,-5.4,0,30,50000,39633
20190210,-5,0,31.3,50000,39633
20190211,-3,0,34.9,55000,39580
20190212,-0.6,0,35.5,50000,39580
20190213,-2.1,0,26.6,50000,39580
20190214,-0.5,0,24.3,50000,39584
20190215,-0.8,2.2,72.8,50000,39584
20190216,-2.7,0.2,59,50000,39584
20190217,-1.8,0,47.4,50000,39584
20190218,0.9,0,43.5,50000,39584
20190219,1.4,4.6,80.8,50000,39584
20190220,1.7,0,67.8,50000,39584
20190221,2.4,0,59.4,55000,36270
20190222,4,0,56.1,50000,36270
20190223,6.8,0,41,50000,36270
20190224,6.3,0,45,50000,36270
20190225,4.7,0,55.8,55000,36270
20190226,5.2,0,32.8,50000,36794
20190227,7.8,0,31.3,50000,36794
20190228,6.6,0,39.5,55000,36794
20190301,6.6,0,42.3,55000,36794
20190302,7.8,0,37.6,55000,36794
20190303,9.4,0,36.4,55000,36794
20190304,9.9,0,46.1,55000,36794
20190305,8.4,0,66.3,55000,36794
20190306,8.4,0,55,55000,36794
20190307,7,0,51.1,50000,38251
20190308,6.1,0,39.4,55000,38251
20190309,7.2,0,31.8,55000,38251
20190310,10.1,0,26.4,55000,38251
20190311,6.6,0,61,55000,38251
20190312,3.9,0,55.1,55000,38251
20190313,3.5,0,38.5,55000,37727
20190314,5,0,45.3,55000,37727
20190315,5.5,3.5,72.8,55000,37727
20190316,4.3,0,69.9,55000,37727
20190317,6.3,0,55.4,55000,37727
20190318,7.1,0,43.8,55000,37727
20190319,10,0,52,55000,37727
20190320,10.3,16.5,79,55000,39109
20190321,7.1,3.3,77.4,55000,38584
20190322,3.3,0,40.9,55000,38584
20190323,3.3,1.7,46.9,55000,38584
20190324,4.3,0,45.4,55000,38584
20190325,7.3,0,56.1,55000,38584
20190326,11.4,0,51.1,55000,38584
20190327,11.6,0,66.4,55000,38584
20190328,9.4,0,49.9,55000,38303
20190329,9.2,0,33.1,55000,38584
20190330,5.2,1.8,72,55000,38584
20190331,4.4,0,46,55000,38584
20190401,5.5,0,39.8,58000,38584
20190402,6.7,0,36.9,55000,38584
20190403,7.6,0,36.1,55000,38960
20190404,9.2,0,43,50000,38584
20190405,11.4,0,41,55000,38584
20190406,9.3,0.8,39.9,55000,38584
20190407,12.6,0,43.1,58000,38584
20190408,11.6,0,25.6,58000,38584
20190409,9.2,17.4,49.1,55000,38584
20190410,7.1,5.6,78.4,55000,38584
20190411,9.5,0,58,55000,38870
20190412,11.4,0,48.5,55000,38870
20190413,11.8,0,34,55000,38870
20190414,9.6,1.7,45.5,55000,38870
20190415,11.6,0,30.9,55000,38870
20190416,14.9,0,26.3,55000,38870
20190417,15.3,0,37.5,55000,38870
20190418,12.6,0,74.4,55000,38870
20190419,13.8,0,57.5,55000,37227
20190420,14.3,1.2,66.9,55000,37227
20190421,14.8,0.3,77.8,55000,37227
20190422,19.3,0,50.6,55000,37727
20190423,20.4,0,52,50000,37969
20190424,19.5,4.1,70.4,55000,37969
20190425,13.2,11.3,75.9,55000,38385
20190426,8.4,4.9,82.1,55000,38385
20190427,11.6,0,52.6,55000,38385
20190428,12.9,0,48.8,55000,38385
20190429,13,0,52.9,55000,38385
20190430,15.5,0,52.8,55000,38385
20190501,16.4,0,48.9,55000,38385
20190502,17.1,0,28.5,55000,38203
20190503,17.9,0,37.5,55000,38203
20190504,19.5,0,40.4,55000,38203
20190505,19.2,0,35.8,55000,38203
20190506,14.5,0,27.1,55000,38203
20190507,15,0,33.4,55000,38820
20190508,15.6,0,48.3,55000,38820
20190509,16.6,0,43.3,55000,38820
20190510,17.8,0,48,55000,38820
20190511,20.3,0,39,55000,38820
20190512,21.6,0,36,55000,38820
20190513,18.7,0,43.4,55000,38820
20190514,19.6,0,44.5,55000,38820
20190515,20.7,0,48.1,55000,38820
20190516,23.5,0,43.8,55000,38820
20190517,23.6,0,44.9,55000,38820
20190518,22.8,0,46.8,55000,38820
20190519,19.4,22,93,55000,38820
20190520,16.4,8.7,63.6,55000,38820
20190521,17.2,0,52,55000,38820
20190522,19.5,0,46,55000,38820
20190523,22.1,0,45,55000,38820
20190524,24.2,0,46.4,55000,38820
20190525,23.4,0,45.6,55000,38820
20190526,24.5,0,39,55000,38820
20190527,17.8,7.1,80.9,55000,38820
20190528,18.1,0,45.9,55000,39370
20190529,20.3,0,48.4,55000,39370
20190530,19.6,0,48,55000,39370
20190531,19.1,0,49.6,55000,39653
20190601,18.9,0,60.5,55000,39653
20190602,21.1,0,42.1,55000,39653
20190603,23.1,0,42.9,55000,39654
20190604,22.6,0,56.4,55000,39654
20190605,23,0,63.8,55000,38543
20190606,21.2,7.5,75.9,55000,38543
20190607,20,35.3,77.3,58000,38543
20190608,21.9,0,57.5,58000,38543
20190609,21.6,2.5,66.1,58000,38543
20190610,18.4,9.5,70.3,58000,38543
20190611,20.5,0,51.1,58000,38543
20190612,21.5,0,57.1,58000,39653
20190613,23,0,51.9,60000,41560
20190614,23,0,54.8,60000,41560
20190615,21.9,2.1,61.5,60000,41560
20190616,22,0,55.4,60000,41560
20190617,21.7,0,59.1,65000,41322
20190618,20.8,13.8,78.6,60000,41605
20190619,21.4,0.2,77.8,65000,41605
20190620,22.7,0,70.6,65000,41605
20190621,22.1,0.2,72.9,65000,41605
20190622,24.2,0,42.3,65000,41605
20190623,25,0,40.4,65000,41605
20190624,25.2,0,46.9,65000,41605
20190625,25.6,0,49.1,65000,41605
20190626,25.5,0,52.6,65000,41605
20190627,25.5,1.4,70.5,65000,41605
20190628,24.7,0,67.3,65000,41605
20190629,23.1,1.5,72,65000,41605
20190630,23.9,0,73.5,65000,41605
20190701,23.9,0,64.4,65000,41605
20190702,24.4,0,63.5,65000,41605
20190703,24.1,0,64.6,65000,41605
20190704,25.4,0,59.6,68000,40660
20190705,27.6,0,42.1,70000,40660
20190706,29.7,0,40.9,70000,40660
20190707,26.7,0,43.3,70000,40660
20190708,25.1,0,46.6,70000,40660
20190709,25,0,46.4,70000,40660
20190710,22.7,8.5,64.1,70000,41605
20190711,21.9,2.9,76.9,70000,40660
20190712,23.6,0,65.5,70000,40660
20190713,24.9,0,67.3,70000,40660
20190714,25.9,0,64.6,70000,40660
20190715,23.8,7.7,80,70000,41050
20190716,24.7,6.3,79,70000,43272
20190717,25.6,0.7,73.9,70000,43272
20190718,26.9,0,65,70000,43272
20190719,28.6,0,61.3,70000,43272
20190720,28,1.1,66.9,70000,43272
20190721,25.1,6.2,87.1,73000,43272
20190722,26.7,0.1,74.6,73000,43272
20190723,28.1,0,70.8,73000,43272
20190724,26.5,1,82.3,65000,43272
20190725,26.3,9.7,90.1,70000,43326
20190726,25.1,60,95.3,75000,43326
20190727,28.4,0.6,76.6,75000,43326
20190728,26.1,25.6,88.3,75000,43326
20190729,27.5,0.5,74.5,80000,43326
20190730,28.1,1.2,75.3,80000,43326
20190731,25.8,62.3,91.1,80000,43326
20190801,26.3,26.9,86.4,80000,43326
20190802,28.4,0,74.6,80000,43326
20190803,29.4,3,69,80000,43326
20190804,28.3,8.6,75.9,80000,43326
20190805,30.5,0,65.5,80000,43326
20190806,31.6,0,51.4,80000,43326
20190807,26.9,8,78.1,80000,43326
20190808,28.9,0,71.4,80000,43326
20190809,29.8,0,69,80000,43326
20190810,31.5,0,57.9,80000,43326
20190811,30.4,6.7,53.6,80000,43326
20190812,26.6,56.2,91.8,80000,45408
20190813,29.2,6.4,76.9,80000,45408
20190814,30.4,0,63.9,80000,45408
20190815,25.9,16.2,82,80000,45408
20190816,25.9,0.1,74.5,80000,45408
20190817,25.9,0,69.5,80000,45408
20190818,25.6,0,66.5,80000,45408
20190819,26.3,0,60.6,80000,43315
20190820,28.2,0,56.3,80000,33270
20190821,27,1.3,67.3,80000,31635
20190822,26.9,0,66.5,45000,31635
20190823,26.2,0,58.4,45000,31635
20190824,24.1,0,60.9,45000,31635
20190825,25,0,66.6,45000,31635
20190826,26.4,0,63.8,50000,31635
20190827,25.7,20,71.1,50000,31635
20190828,26.1,0,66.2,45000,31635
20190829,23.4,36.9,77.1,45000,31635
20190830,22.6,0.2,66.3,45000,31635
20190831,23.5,0,65,45000,31635
20190901,23.7,0,64,45000,31635
20190902,24.4,0,56.6,45000,31635
20190903,24.1,0,67.6,45000,35720
20190904,22.8,22.7,89,37000,35720
20190905,23,36.4,91.4,33000,34928
20190906,25.3,2.4,79.8,33000,34928
20190907,25.7,2.8,72.9,33000,34928
20190908,24.7,0,76.9,33000,34928
20190909,25.1,0,74.3,37000,34928
20190910,23.8,63.2,93.4,50000,28100
20190911,24.3,7.6,71.4,37000,29825
20190912,21,3.9,72.3,37000,29825
20190913,23.3,0.1,60.4,37000,29825
20190914,22.4,0.3,80,37000,29825
20190915,24.2,0,70.4,37000,29825
20190916,24.5,0,53,30000,31229
20190917,23.5,0,41.6,30000,33414
20190918,21,0,46,30000,33650
20190919,19.5,0,46.5,40000,33557
20190920,19.6,0,52.8,32000,33557
20190921,19.6,0,60.3,32000,33557
20190922,18.6,0.4,63.4,32000,33557
20190923,20,0,51.1,32000,33557
20190924,19.8,0,61.3,32000,35130
20190925,20.9,0,64.4,32000,35130
20190926,22.9,0,59.3,32000,34918
20190927,22.9,0,57.5,32000,34918
20190928,23.7,0,58.9,32000,34918
20190929,22.6,0,60.6,32000,34918
20190930,22.4,0,61,32000,34918
20191001,23.1,0,67.1,32000,34918
20191002,21.6,23.1,88,35000,35667
20191003,22.4,4.6,73.4,35000,35667
20191004,22.4,0,71.5,35000,34474
20191005,18.7,0.6,72.6,35000,34474
20191006,18.1,0,53.4,35000,34474
20191007,14.8,25.4,92,35000,34474
20191008,14.7,0,58.8,30000,34474
20191009,13.6,0,48.3,30000,34474
20191010,15.2,0,60.9,35000,34474
20191011,18.8,0,60,37000,34474
20191012,17.9,0,49.3,37000,34474
20191013,17.2,0,52.6,37000,34474
20191014,14.4,0,56.9,40000,32574
20191015,14.5,0,55.6,40000,32574
20191016,14.6,0,58.3,38000,32574
20191017,15.4,0,56,35000,32133
20191018,17,0,58.3,37000,32133
20191019,17,0,63.8,37000,32133
20191020,16.5,0,70.3,37000,32133
20191021,17.1,0,61,40000,32133
20191022,18.1,0,56.1,40000,32133
20191023,17,0,57.3,37000,31819
20191024,18.3,0,47.6,35000,32690
20191025,16.7,0,58,35000,32690
20191026,10,0,60,35000,32690
20191027,11,0,59,35000,32690
20191028,12.9,1.7,65.9,35000,32690
20191029,12.5,0.1,61,35000,32590
20191030,11.2,0,60.3,35000,33007
20191031,14.8,0,73.8,38000,32173
20191101,14.9,0,57.9,45000,32173
20191102,13.6,0,57.3,45000,32173
20191103,14.7,0,57.8,45000,32173
20191104,13.8,0,57.8,45000,28868
20191105,12.4,0,65.1,40000,28868
20191106,11,0,63.6,40000,28868
20191107,9.2,0,42.8,40000,31308
20191108,6.8,0,31.4,40000,31308
20191109,9.5,0,41.4,40000,31308
20191110,10,11.8,59.6,40000,31308
20191111,11.2,1.1,71.6,45000,29634
20191112,9.3,0,63.6,40000,29294
20191113,7.2,7.5,72.3,45000,27794
20191114,1.3,0,30.6,45000,27794
20191115,5.6,18.8,87.4,45000,27794
20191116,6.8,0,81.3,45000,27794
20191117,8.3,21.1,79.4,45000,27794
20191118,4.6,14.7,59.8,50000,27794
20191119,0.2,0,48,45000,27794
20191120,0.5,0,35.5,40000,27794
20191121,4.2,0,37.4,45000,25822
20191122,9.7,0,34.1,45000,25822
20191123,12.1,0,52,45000,25822
